"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.562247199E2	4.466104507E-2	6.898143888E-2	-1.807436943E-1	1.985480569E-1
1.562327214E2	5.029678345E-2	5.448430777E-2	-1.294307709E-1	1.491664529E-1
1.562407268E2	7.296800613E-2	5.421784520E-2	-8.788728714E-2	1.264439793E-1
1.562487354E2	4.364919662E-2	5.348850414E-2	-5.639743805E-2	8.914563063E-2
1.562567421E2	2.715253830E-2	5.238810182E-2	-5.183887482E-2	7.854325235E-2
1.562647464E2	-6.341934204E-4	6.785035133E-2	-8.127212524E-2	1.058736545E-1
1.562727488E2	-2.992868423E-2	9.730751812E-2	-9.456396103E-2	1.389489905E-1
1.562807535E2	-4.897212982E-2	9.808832407E-2	-7.719659805E-2	1.340854338E-1
1.562887561E2	-1.127882004E-1	1.204670370E-1	-7.468843460E-2	1.811404080E-1
1.562967602E2	-1.307072639E-1	1.240511090E-1	-8.442687988E-2	1.989999109E-1
1.563047634E2	-1.240758896E-1	1.376139522E-1	-7.782173157E-2	2.009692716E-1
1.563127652E2	-1.386585236E-1	1.470704526E-1	-5.707645416E-2	2.100324399E-1
1.563207678E2	-1.576857567E-1	1.380273998E-1	-5.092525482E-2	2.156611753E-1
1.563287709E2	-1.406960487E-1	1.298896074E-1	-1.850414276E-2	1.923774715E-1
1.563367763E2	-1.138672829E-1	1.127645075E-1	2.331924438E-2	1.619425189E-1
1.563447816E2	-5.582904816E-2	9.620463103E-2	5.235671997E-3	1.113536075E-1
1.563527852E2	-7.448148727E-2	5.627488345E-2	-1.757812500E-2	9.499128872E-2
1.563607892E2	-5.482482910E-2	1.458334550E-2	1.707363129E-2	5.924478658E-2
1.563687955E2	-7.105588913E-2	-2.418711409E-2	6.607723236E-2	1.000007825E-1
1.563767978E2	-1.112866402E-1	-2.672496252E-2	1.055517197E-1	1.556923422E-1
1.563847989E2	-1.180968285E-1	-5.309018493E-2	5.172348022E-2	1.394300794E-1
1.563927975E2	-1.129612923E-1	-6.503614038E-2	3.622341156E-2	1.352852122E-1
1.564007992E2	-1.132540703E-1	-1.151519045E-1	3.553390503E-2	1.653756450E-1
1.564088024E2	-1.095910072E-1	-1.148582548E-1	6.414699554E-2	1.712233763E-1
1.564168069E2	-7.796049118E-2	-9.787695110E-2	8.131504059E-2	1.492309337E-1
1.564248084E2	-4.968309402E-2	-1.195801720E-1	4.886341095E-2	1.384032525E-1
1.564328139E2	-2.712154388E-2	-1.152879894E-1	5.073547363E-3	1.185438295E-1
1.564408227E2	1.343297958E-2	-1.115755513E-1	-2.008438110E-3	1.123992100E-1
1.564488278E2	1.918172836E-2	-1.107470244E-1	1.333713531E-2	1.131844570E-1
1.564568321E2	4.568147659E-2	-8.393515646E-2	1.725864410E-2	9.710699558E-2
1.564648327E2	2.116823196E-2	-6.266742945E-2	-2.257347107E-3	6.618456296E-2
1.564728327E2	2.026414871E-2	-3.963474929E-2	-6.463623047E-2	7.848179001E-2
1.564808350E2	2.373600006E-2	-2.431757189E-2	-9.081697464E-2	9.696630799E-2
1.564888397E2	3.198146820E-2	-1.911385916E-3	-9.543418884E-2	1.006685259E-1
1.564968446E2	4.270029068E-2	2.994761430E-2	-8.094549179E-2	9.629302710E-2
1.565048477E2	3.942060471E-2	5.931947380E-2	-1.050138474E-1	1.268885030E-1
1.565128520E2	1.301765442E-2	6.472457945E-2	-1.224594116E-1	1.391223850E-1
1.565208564E2	-1.523113251E-2	6.778261811E-2	-1.498565674E-1	1.651770611E-1
1.565288625E2	-5.744218826E-2	8.565850556E-2	-1.679534912E-1	1.970922621E-1
1.565368655E2	-8.256673813E-2	1.015265882E-1	-1.623334885E-1	2.085115724E-1
1.565448689E2	-8.111572266E-2	1.083887070E-1	-1.449103355E-1	1.983100543E-1
1.565528748E2	-3.662061691E-2	1.086448655E-1	-9.393405914E-2	1.482173534E-1
1.565608799E2	-5.173301697E-2	9.493881464E-2	-4.552459717E-2	1.173122863E-1
1.565688848E2	-4.481315613E-2	1.126015931E-1	-1.660442352E-2	1.223235244E-1
1.565768911E2	-4.250907898E-2	8.728033304E-2	-1.174640656E-2	9.778985836E-2
1.565848944E2	-2.782535553E-2	6.686356664E-2	1.430511475E-5	7.242228358E-2
1.565928972E2	-3.212022781E-2	4.192366451E-2	2.840995789E-2	5.997022918E-2
1.566008948E2	-1.893901825E-2	3.152344748E-2	2.518558502E-2	4.457272536E-2
1.566088941E2	-1.266574860E-2	2.595346421E-2	2.416610718E-2	3.765639691E-2
1.566168932E2	-1.052904129E-2	1.091623679E-2	-2.518653870E-2	2.940045353E-2
1.566248931E2	-1.507663727E-2	-1.765947789E-3	-3.178501129E-2	3.522372078E-2
1.566328926E2	-1.193857193E-2	-2.346377820E-3	-2.915287018E-2	3.158994822E-2
1.566408904E2	-2.775907516E-2	-1.500054821E-2	-4.341220856E-2	5.366751860E-2
1.566488909E2	-6.257104874E-2	1.070080698E-2	-4.341602325E-2	7.690640081E-2
1.566568909E2	-8.999443054E-2	3.861581534E-2	-5.552864075E-2	1.125771232E-1
1.566648891E2	-1.148967743E-1	3.319448978E-2	-7.490825653E-2	1.411183538E-1
1.566728905E2	-1.066322327E-1	2.532620355E-2	-7.967948914E-2	1.355015521E-1
1.566808914E2	-1.084418297E-1	3.458162770E-2	-4.819774628E-2	1.236064001E-1
1.566888918E2	-8.689022064E-2	1.764470711E-2	-1.392364502E-2	8.975028704E-2
1.566968920E2	-6.107950211E-2	1.982321590E-2	4.944229126E-2	8.104446700E-2
1.567048927E2	-6.694650650E-2	3.122497723E-2	6.051921844E-2	9.549560061E-2
1.567128936E2	-7.073497772E-2	1.355966926E-2	5.265903473E-2	8.922037683E-2
1.567208949E2	-5.111789703E-2	2.715941519E-3	3.080463409E-2	5.974396386E-2
1.567288984E2	-1.738691330E-2	-1.781911403E-2	2.827644348E-2	3.767469754E-2
1.567369047E2	8.355140686E-3	-2.663262188E-3	5.503082275E-2	5.572515405E-2
1.567449069E2	3.851270676E-2	-4.413396120E-3	7.246494293E-2	8.218196031E-2
1.567529092E2	-1.558160782E-2	3.895583004E-2	4.951381683E-2	6.489962445E-2
1.567609102E2	-3.631162643E-2	4.848503321E-2	-2.360725403E-2	6.501257650E-2
1.567689110E2	-2.363824844E-2	1.498619467E-2	-7.749652863E-2	8.239578126E-2
1.567769116E2	3.714561462E-4	3.528721631E-3	-9.025192261E-2	9.032164409E-2
1.567849102E2	4.738807678E-3	1.905840635E-2	-5.958271027E-2	6.273578336E-2
1.567929087E2	6.395816803E-3	4.216014594E-2	-3.109073639E-2	5.277327228E-2
1.568009117E2	1.268053055E-2	3.687131405E-2	-2.164554596E-2	4.459618049E-2
1.568089103E2	1.656150818E-2	1.486983150E-2	-3.134441376E-2	3.844304509E-2
1.568169123E2	2.294826508E-2	-7.000349462E-3	-5.548572540E-2	6.045075257E-2
1.568249155E2	3.190040588E-3	2.155661583E-2	-7.018089294E-2	7.348620129E-2
1.568329190E2	-2.108669281E-2	4.093100131E-2	-8.745908737E-2	9.883869407E-2
1.568409231E2	-2.354335785E-2	5.083809048E-2	-1.097111702E-1	1.231882381E-1
1.568489257E2	-2.573823929E-2	2.518755943E-2	-1.321473122E-1	1.369663543E-1
1.568569275E2	-6.051540375E-3	2.144669741E-2	-1.332683563E-1	1.351186026E-1
1.568649274E2	1.633024216E-2	6.161995232E-3	-8.192777634E-2	8.376638663E-2
1.568729309E2	3.927564621E-2	5.576230586E-3	-6.449794769E-2	7.572090853E-2
1.568809336E2	3.159952164E-2	-9.430386126E-3	-5.220127106E-2	6.174491599E-2
1.568889344E2	1.986932755E-2	-2.676503733E-2	-6.196022034E-2	7.035784465E-2
1.568969368E2	-1.053476334E-2	-1.332187653E-2	-5.289268494E-2	5.555258547E-2
1.569049397E2	7.445812225E-3	-1.914115995E-2	-5.614185333E-2	5.978069772E-2
1.569129450E2	2.081680298E-2	-4.417016357E-2	-5.472373962E-2	7.334187286E-2
1.569209464E2	1.013708115E-2	-4.532843456E-2	-1.971149445E-2	5.045761000E-2
1.569289498E2	6.541728973E-3	-4.435462132E-2	1.058387756E-2	4.606674630E-2
1.569369540E2	-1.627779007E-2	-3.903992474E-2	5.050659180E-2	6.587866110E-2
1.569449559E2	-2.459144592E-2	-4.843048751E-2	3.287601471E-2	6.349081569E-2
1.569529579E2	-3.065633774E-2	-5.120999739E-2	8.168220520E-3	6.024113796E-2
1.569609563E2	-2.486753464E-2	-3.522237390E-2	-2.124500275E-2	4.806620480E-2
1.569689546E2	-7.680511475E-2	-3.624820709E-2	-2.653121948E-2	8.897675975E-2
1.569769570E2	-8.829164505E-2	-2.785966545E-2	-6.037425995E-2	1.105288506E-1
1.569849592E2	-5.953550339E-2	-3.604289889E-2	-4.362392426E-2	8.213777141E-2
1.569929615E2	-3.822326660E-2	-2.740402892E-2	-2.430152893E-2	5.293924083E-2
1.570009664E2	-3.411912918E-2	-2.831555530E-2	-2.273559570E-3	4.439656204E-2
1.570089678E2	-3.735637665E-2	-2.451667190E-2	2.225685120E-2	4.991926985E-2
1.570169706E2	-3.354883194E-2	5.430646241E-3	8.577346802E-3	3.505120428E-2
1.570249735E2	-3.479576111E-2	-5.474701524E-3	-1.210021973E-2	3.724422996E-2
1.570329788E2	-3.388834000E-2	-1.160254329E-2	-3.979396820E-2	5.354062480E-2
1.570409854E2	-2.843618393E-2	-9.425729513E-4	-3.380107880E-2	4.418164696E-2
1.570489925E2	-3.074645996E-2	7.512383163E-3	-2.022552490E-2	3.756131732E-2
1.570570003E2	-2.371501923E-2	1.848089695E-2	5.482673645E-3	3.056150191E-2
1.570650055E2	-4.325056076E-2	7.725626230E-3	2.622604370E-3	4.401334298E-2
1.570730146E2	-6.030368805E-2	8.849188685E-3	-2.902603149E-2	6.750817311E-2
1.570810231E2	-8.458089828E-2	1.949665695E-2	-1.994228363E-2	8.906033159E-2
1.570890310E2	-5.125761032E-2	2.545819432E-2	-5.405139923E-2	7.872112825E-2
1.570970371E2	-4.926061630E-2	2.669781446E-2	-7.844257355E-2	9.639823111E-2
1.571050423E2	-4.955291748E-2	4.964417964E-2	-9.811830521E-2	1.206119315E-1
1.571130473E2	-4.501295090E-2	4.389890283E-2	-1.058526039E-1	1.231180457E-1
1.571210523E2	-5.953931808E-2	4.795093089E-2	-1.184344292E-1	1.409643082E-1
1.571290581E2	-5.242824554E-2	4.967859387E-2	-1.358695030E-1	1.538739922E-1
1.571370622E2	-4.506921768E-2	4.455767572E-2	-1.271419525E-1	1.420622995E-1
1.571450644E2	9.102821350E-4	3.263338655E-2	-1.042704582E-1	1.092615897E-1
1.571530651E2	1.361274719E-2	4.231613129E-2	-1.007204056E-1	1.100934238E-1
1.571610710E2	1.705789566E-2	2.585443109E-2	-8.542442322E-2	9.086669078E-2
1.571690784E2	9.127140045E-3	3.807129711E-2	-7.293462753E-2	8.277794539E-2
1.571770846E2	-3.262996674E-3	4.056234658E-2	-7.503890991E-2	8.536269155E-2
1.571850914E2	-5.680561066E-3	3.351480514E-2	-8.699464798E-2	9.340010554E-2
1.571930981E2	-7.694244385E-3	2.655746043E-2	-9.683942795E-2	1.007093586E-1
1.572011030E2	-1.439094543E-2	2.454016358E-2	-9.478664398E-2	9.896376517E-2
1.572091048E2	-6.736755371E-3	2.525985241E-2	-6.639289856E-2	7.135447425E-2
1.572171057E2	2.978515625E-2	3.313424438E-2	-3.569793701E-2	5.709094841E-2
1.572251110E2	2.321100235E-2	1.485390961E-2	-1.458358765E-2	3.117804178E-2
1.572331191E2	3.112745285E-2	1.084613055E-2	8.840560913E-3	3.412788282E-2
1.572411273E2	3.461360931E-3	2.818977088E-2	-6.272315979E-3	2.908584105E-2
1.572491325E2	-3.862190247E-2	2.381152660E-2	-2.613258362E-2	5.235983265E-2
1.572571365E2	-7.586193085E-2	2.867821604E-2	-4.842281342E-2	9.445761741E-2
1.572651381E2	-9.629726410E-2	2.894501388E-2	-5.877637863E-2	1.164716257E-1
1.572731395E2	-7.863998413E-2	3.201693296E-2	-6.898355484E-2	1.093986377E-1
1.572811434E2	-8.509778976E-2	3.048730642E-2	-6.470823288E-2	1.111677340E-1
1.572891476E2	-8.226442337E-2	3.895802051E-2	-5.305385590E-2	1.053559412E-1
1.572971511E2	-9.168338776E-2	1.875551045E-2	-5.317687988E-2	1.076354650E-1
1.573051582E2	-1.038150787E-1	1.281853020E-2	-6.744194031E-2	1.244600362E-1
1.573131636E2	-9.449625015E-2	-2.745024860E-3	-6.727409363E-2	1.160296519E-1
1.573211672E2	-6.619596481E-2	-2.058550715E-2	-7.416963577E-2	1.015224297E-1
1.573291705E2	-3.810977936E-2	-2.182180807E-2	-4.739665985E-2	6.461416219E-2
1.573371726E2	-1.486968994E-2	-1.615859568E-2	-2.297496796E-2	3.178139465E-2
1.573451737E2	-1.106262207E-3	-3.700188175E-2	-3.932094574E-2	5.400462798E-2
1.573531751E2	-4.013538361E-3	-2.702810988E-2	-4.375743866E-2	5.158818326E-2
1.573611759E2	7.376670837E-4	-4.880677164E-2	-3.894042969E-2	6.244199048E-2
1.573691797E2	-2.786970139E-2	-4.683493078E-2	-3.902244568E-2	6.702971179E-2
1.573771837E2	-7.780456543E-2	-3.810118511E-2	-3.446578979E-2	9.323701719E-2
1.573851873E2	-1.037259102E-1	-2.929543331E-2	-4.911136627E-2	1.184449794E-1
1.573931888E2	-8.629798889E-2	-1.558032259E-2	-5.675411224E-2	1.044562999E-1
1.574011948E2	-5.937480927E-2	-2.797427028E-2	-5.476331711E-2	8.548069182E-2
1.574092001E2	-3.493547440E-2	-2.324015275E-2	-4.074287415E-2	5.848567230E-2
1.574172038E2	-1.091432571E-2	-1.341806352E-2	-3.361797333E-2	3.780654791E-2
1.574252088E2	-1.384735107E-3	-1.316091418E-2	-9.645462036E-3	1.637565545E-2
1.574332132E2	4.152011871E-2	-7.981322706E-3	-2.333641052E-3	4.234462954E-2
1.574412177E2	5.795621872E-2	1.168156415E-2	-9.295463562E-3	5.984803984E-2
1.574492203E2	5.992984772E-2	2.514176071E-3	-1.858425140E-2	6.279555819E-2
1.574572252E2	4.258203506E-2	2.204926312E-2	-1.817893982E-2	5.128229292E-2
1.574652316E2	2.498054504E-2	3.922203928E-2	-4.393386841E-2	6.397328184E-2
1.574732338E2	9.846210480E-3	3.021039069E-2	-3.622150421E-2	4.818311876E-2
1.574812363E2	6.274700165E-3	3.094864637E-2	-5.456256866E-2	6.304176769E-2
1.574892412E2	9.762287140E-3	2.957446873E-2	-3.930187225E-2	5.014567393E-2
1.574972441E2	-1.318168640E-2	1.158105582E-2	-2.397537231E-2	2.971020343E-2
1.575052496E2	-5.184173584E-3	1.118704677E-3	-1.570510864E-2	1.657641678E-2
1.575132513E2	3.824234009E-4	2.702355385E-3	-3.614139557E-2	3.624430225E-2
1.575212512E2	-3.813266754E-3	-3.001995385E-3	-2.771472931E-2	2.813643901E-2
1.575292531E2	-2.247858047E-2	-3.903619945E-3	-3.597450256E-2	4.259917445E-2
1.575372548E2	-4.364919662E-2	-1.674907282E-2	-5.134010315E-2	6.943766988E-2
1.575452577E2	-6.473350525E-2	-1.999419183E-2	-5.958080292E-2	9.022231700E-2
1.575532621E2	-6.658935547E-2	-1.862805709E-2	-8.223724365E-2	1.074435248E-1
1.575612655E2	-8.269119263E-2	-5.286782980E-3	-8.821630478E-2	1.210285084E-1
1.575692680E2	-7.684087753E-2	-3.947641701E-3	-9.687185287E-2	1.237103885E-1
1.575772723E2	-3.972148895E-2	2.179205418E-3	-1.056275368E-1	1.128703776E-1
1.575852737E2	-2.391529083E-2	-1.078033447E-2	-1.073646545E-1	1.105229650E-1
1.575932753E2	-5.434989929E-3	-7.365670055E-3	-9.014081955E-2	9.060441248E-2
1.576012753E2	8.749485016E-3	-2.565371618E-2	-9.001970291E-2	9.401177349E-2
1.576092787E2	1.140356064E-2	-1.315185428E-2	-6.386756897E-2	6.619727209E-2
1.576172824E2	1.455831528E-2	-1.998348720E-2	-8.355617523E-2	8.713735550E-2
1.576252810E2	-8.071899414E-3	-7.898714393E-3	-9.165620804E-2	9.234936774E-2
1.576332808E2	-6.112289429E-2	1.591612771E-2	-9.785223007E-2	1.164662623E-1
1.576412821E2	-8.020782471E-2	1.816887781E-2	-9.957075119E-2	1.291423159E-1
1.576492814E2	-9.437513351E-2	1.319885254E-3	-1.013789177E-1	1.385138725E-1
1.576572816E2	-9.160709381E-2	-3.135520965E-3	-6.979322433E-2	1.152075748E-1
1.576652819E2	-8.423423767E-2	7.130470127E-3	-3.807830811E-2	9.271573733E-2
1.576732820E2	-5.797004700E-2	3.263495862E-3	3.394126892E-3	5.816095642E-2
1.576812806E2	-4.395151138E-2	-5.418956280E-3	2.830028534E-2	5.255479607E-2
1.576892800E2	-3.974580765E-2	-4.642490298E-3	3.421878815E-2	5.265175594E-2
1.576972802E2	-1.681900024E-2	-6.350684911E-3	2.846717834E-2	3.366883145E-2
1.577052821E2	-3.941059113E-3	-9.426511824E-4	3.501510620E-2	3.524880424E-2
1.577132854E2	3.676414490E-3	8.963059634E-3	3.949928284E-2	4.066996196E-2
1.577212868E2	2.758121490E-2	1.625369117E-2	1.558303833E-2	3.560529421E-2
1.577292872E2	1.757383347E-2	9.254515171E-3	1.109313965E-2	2.274958068E-2
1.577372875E2	2.227306366E-3	2.370901406E-2	-4.984855652E-3	2.432955049E-2
1.577452876E2	-2.535676956E-2	3.093819693E-2	-6.510734558E-3	4.052810699E-2
1.577532889E2	-1.000022888E-2	3.575447202E-2	-1.750659943E-2	4.104714205E-2
1.577612909E2	9.944438934E-3	2.390223369E-2	-2.596855164E-2	3.666843759E-2
1.577692919E2	3.235197067E-2	1.933927089E-2	-4.884386063E-2	6.169586798E-2
1.577772930E2	4.018831253E-2	3.422226012E-2	-2.847957611E-2	5.997791099E-2
1.577852928E2	3.141593933E-2	3.228592500E-2	-1.540470123E-2	4.760931650E-2
1.577932918E2	2.495574951E-2	3.502327204E-2	-2.860641479E-2	5.165022735E-2
1.578012944E2	4.473686218E-3	2.833911777E-2	-5.880689621E-2	6.543218249E-2
1.578092960E2	-6.321430206E-3	3.342566639E-2	-7.950687408E-2	8.647877589E-2
1.578172984E2	-3.615760803E-2	3.167202324E-2	-9.310245514E-2	1.047786086E-1
1.578253005E2	-3.726625443E-2	2.510930225E-2	-9.712028503E-2	1.070121514E-1
1.578333035E2	-3.821611404E-2	2.374013513E-2	-7.970285416E-2	9.152382394E-2
1.578413045E2	-2.457332611E-2	2.017835528E-2	-7.920408249E-2	8.534811691E-2
1.578493057E2	-8.307933807E-3	3.343911096E-2	-5.731678009E-2	6.687607335E-2
1.578573078E2	-5.943775177E-3	8.292611688E-3	-5.730152130E-2	5.820275093E-2
1.578653086E2	-1.288127899E-2	-9.703394026E-3	-5.987215042E-2	6.200610938E-2
1.578733097E2	-3.888607025E-2	-1.470621675E-3	-8.404970169E-2	9.262095628E-2
1.578813123E2	-3.828382492E-2	-3.669708967E-4	-9.405088425E-2	1.015448411E-1
1.578893154E2	-5.435371399E-2	-4.037620500E-3	-1.017208099E-1	1.154025640E-1
1.578973188E2	-4.636621475E-2	-1.718742773E-2	-9.510374069E-2	1.071912078E-1
1.579053231E2	-1.428890228E-2	-1.111614518E-2	-8.619642258E-2	8.807703831E-2
1.579133273E2	-1.569938660E-2	-3.377524763E-2	-7.491493225E-2	8.366292588E-2
1.579213278E2	-1.469564438E-2	-4.694602266E-2	-6.843709946E-2	8.428242752E-2
1.579293288E2	5.259513855E-3	-4.338245094E-2	-3.308773041E-2	5.481329619E-2
1.579373315E2	1.092672348E-2	-4.469930381E-2	-2.173137665E-2	5.088883746E-2
1.579453352E2	9.555339813E-3	-5.374503508E-2	-2.005195618E-2	5.815422823E-2
1.579533409E2	-8.388042450E-3	-4.391951114E-2	-4.004955292E-2	6.002707226E-2
1.579613464E2	-3.096008301E-2	-3.900606185E-2	-5.776357651E-2	7.626683665E-2
1.579693501E2	-3.688478470E-2	-4.139664397E-2	-6.342744827E-2	8.424494447E-2
1.579773538E2	-4.538011551E-2	-1.505165733E-2	-7.136344910E-2	8.589906367E-2
1.579853557E2	-4.700565338E-2	-5.332957953E-3	-4.556179047E-2	6.567989526E-2
1.579933564E2	-4.400777817E-2	-2.876432613E-3	-2.922439575E-2	5.290580035E-2
1.580013546E2	-5.320072174E-3	-2.583660185E-3	-1.033592224E-2	1.190839017E-2
1.580093570E2	1.888370514E-2	-1.168850251E-2	-8.124351501E-3	2.364784341E-2
1.580173599E2	1.906156540E-2	5.810331553E-3	-1.303768158E-2	2.381353332E-2
1.580253652E2	9.410381317E-3	1.611230895E-2	2.292346954E-2	2.955752412E-2
1.580333691E2	2.621984482E-2	1.929590851E-2	1.091766357E-2	3.433668192E-2
1.580413734E2	3.092908859E-2	3.283113241E-3	-5.789756775E-3	3.163714016E-2
1.580493807E2	1.895427704E-2	1.357124560E-2	-1.536560059E-2	2.792033321E-2
1.580573875E2	-9.777069092E-3	4.647897556E-3	-2.733707428E-2	2.940254516E-2
1.580653921E2	-3.626394272E-2	2.193012834E-2	-4.399299622E-2	6.108508645E-2
1.580733954E2	-4.614210129E-2	2.736384422E-2	-6.293773651E-2	8.269844109E-2
1.580814007E2	-5.864048004E-2	3.035371006E-2	-5.778408051E-2	8.774425094E-2
1.580894046E2	-4.248380661E-2	2.142159268E-2	-6.454801559E-2	8.018855763E-2
1.580974045E2	-9.690761566E-3	1.958407834E-2	-4.967832565E-2	5.427138310E-2
1.581054050E2	6.253719330E-3	1.057619229E-2	-3.953456879E-2	4.139984273E-2
1.581134048E2	-8.923530579E-3	2.060553059E-2	-2.939319611E-2	3.698888030E-2
1.581214049E2	-9.384155273E-3	1.131009590E-2	-4.343795776E-2	4.585669868E-2
1.581294006E2	-3.597116470E-2	4.393596202E-3	-2.889919281E-2	4.635074673E-2
1.581373966E2	-7.168483734E-2	-1.222845353E-2	-2.903747559E-2	7.830342246E-2
1.581453945E2	-8.572483063E-2	-9.973533452E-6	-4.602527618E-2	9.729888352E-2
1.581533910E2	-1.090006828E-1	9.724288248E-3	-4.170036316E-2	1.171094827E-1
1.581613875E2	-9.865665436E-2	1.488890592E-2	-5.899477005E-2	1.159103009E-1
1.581693860E2	-8.338975906E-2	-1.342792995E-3	-4.765224457E-2	9.605410674E-2
1.581773847E2	-7.534742355E-2	1.815487631E-3	-5.303955078E-2	9.216140287E-2
1.581853837E2	-5.087089539E-2	-1.400821377E-2	-6.298923492E-2	8.216886130E-2
1.581933844E2	-1.928234100E-2	-1.287204865E-2	-4.894828796E-2	5.416117803E-2
1.582013832E2	9.880065918E-3	-2.384750731E-2	-5.164384842E-2	5.773565958E-2
1.582093849E2	3.429365158E-2	-3.013224900E-2	-3.281784058E-2	5.622292796E-2
1.582173857E2	4.214477539E-2	-1.746661030E-2	-3.328323364E-2	5.647156992E-2
1.582253863E2	4.765510559E-2	-9.940415621E-3	-6.491088867E-2	8.113719504E-2
1.582333856E2	2.214384079E-2	-7.191044278E-3	-7.506179810E-2	7.858965795E-2
1.582413875E2	3.247165680E-2	-4.549297504E-3	-7.558345795E-2	8.238909951E-2
1.582493903E2	1.379442215E-2	2.766432706E-3	-6.633853912E-2	6.781401776E-2
1.582573934E2	-7.472515106E-3	6.019114517E-4	-3.061962128E-2	3.152399065E-2
1.582653964E2	-2.393388748E-2	-4.193323664E-3	-1.885700226E-2	3.075713685E-2
1.582733977E2	-1.406192780E-2	-1.111618243E-2	-1.666641235E-2	2.447604188E-2
1.582813998E2	5.025863647E-4	-1.789429784E-2	-4.835128784E-3	1.854284117E-2
1.582894007E2	7.721900940E-3	-7.892543450E-3	-2.640819550E-2	2.862364033E-2
1.582974007E2	1.960277557E-2	-7.436068729E-3	-2.395153046E-2	3.183142692E-2
1.583054010E2	3.122901917E-2	-1.406155061E-2	-2.371215820E-2	4.165627552E-2
1.583134003E2	2.588939667E-2	-1.119808760E-2	-2.572345734E-2	3.817530986E-2
1.583213955E2	1.331472397E-2	-8.304887451E-3	-4.445743561E-2	4.714569557E-2
1.583293897E2	-1.769065857E-3	-8.120214567E-3	-5.114173889E-2	5.181259437E-2
1.583373889E2	1.195383072E-2	1.703150687E-3	-5.548381805E-2	5.678246963E-2
1.583453893E2	-5.418777466E-3	4.297806881E-3	-6.702756882E-2	6.738344956E-2
1.583533886E2	-8.419513702E-3	-3.061433381E-4	-5.942440033E-2	6.001867450E-2
1.583613907E2	3.324985504E-3	1.433773804E-2	-6.405544281E-2	6.572462259E-2
1.583693932E2	-8.657455444E-3	2.649517171E-2	-8.320045471E-2	8.774543477E-2
1.583773967E2	-2.517223358E-2	2.903294750E-2	-1.025238037E-1	1.094882812E-1
1.583854014E2	-5.099582672E-2	2.431395464E-2	-1.244282722E-1	1.366533485E-1
1.583934042E2	-4.796886444E-2	2.230418660E-2	-1.128969193E-1	1.246763934E-1
1.584014078E2	-3.039598465E-2	8.592873812E-3	-9.909725189E-2	1.040097048E-1
1.584094144E2	-2.001810074E-2	1.656093076E-2	-5.176925659E-2	5.792274780E-2
1.584174169E2	-2.616405487E-2	3.333784174E-3	-2.136516571E-2	3.394322009E-2
1.584254186E2	-4.402399063E-2	-1.233545877E-2	-1.029205322E-2	4.686364960E-2
1.584334199E2	-4.029130936E-2	-2.337079309E-2	3.144264221E-3	4.668479385E-2
1.584414233E2	-4.336547852E-2	-1.312350295E-2	4.349708557E-3	4.551605235E-2
1.584494232E2	-6.812572479E-2	-7.731361780E-3	-1.531600952E-3	6.858012930E-2
1.584574223E2	-4.967260361E-2	-1.920191012E-2	-1.467704773E-2	5.524035329E-2
1.584654253E2	-2.670717239E-2	-2.614774741E-2	-1.294136047E-3	3.739856334E-2
1.584734288E2	-4.055023193E-3	-3.056596592E-2	1.709365845E-2	3.525499461E-2
1.584814322E2	2.087306976E-2	-1.126658637E-2	2.120018005E-2	3.181302633E-2
1.584894336E2	1.204490662E-2	-2.324048057E-2	1.349925995E-2	2.945216005E-2
1.584974368E2	1.514053345E-2	-2.824482694E-2	-6.139755249E-3	3.262978082E-2
1.585054375E2	1.390457153E-3	-1.434292458E-2	-2.811527252E-2	3.159305945E-2
1.585134369E2	9.056568146E-3	-3.036262468E-3	-4.520893097E-2	4.620700981E-2
1.585214388E2	-2.911520004E-2	8.224112913E-3	-5.009174347E-2	5.851934441E-2
1.585294391E2	-4.584932327E-2	1.704688743E-2	-6.926393509E-2	8.479533902E-2
1.585374437E2	-5.318975449E-2	1.633157767E-2	-7.873201370E-2	9.640850789E-2
1.585454499E2	-6.064891815E-2	1.599807106E-2	-8.093452454E-2	1.023944667E-1
1.585534538E2	-3.247070312E-2	8.721505292E-3	-4.224491119E-2	5.399114499E-2
1.585614580E2	6.246566772E-5	1.802628860E-3	-1.762104034E-2	1.771311479E-2
1.585694616E2	-3.356933594E-3	2.239120658E-3	2.243041992E-3	4.616698155E-3
1.585774644E2	5.194664001E-3	7.263744250E-3	7.741928101E-3	1.181879712E-2
1.585854714E2	-2.456045151E-2	2.514430322E-3	8.452415466E-3	2.609562157E-2
1.585934770E2	-2.790117264E-2	9.657178074E-3	-3.877544403E-2	4.873675802E-2
1.586014838E2	-1.683855057E-2	1.907890476E-2	-4.293537140E-2	4.990979372E-2
1.586094866E2	-3.709459305E-2	1.663896441E-2	-5.653476715E-2	6.963507641E-2
1.586174894E2	-2.858209610E-2	2.617317252E-2	-6.297922134E-2	7.394831640E-2
1.586254935E2	-2.245903015E-2	2.149703540E-2	-5.984973907E-2	6.744273003E-2
1.586334968E2	-1.938343048E-3	2.171118930E-2	-5.434799194E-2	5.855627330E-2
