"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2.594632089E1	-1.158156991E-2	8.272528648E-3	1.660060883E-2	2.186658879E-2
2.595432183E1	-9.266674519E-3	1.548925042E-2	3.096580505E-2	3.584228254E-2
2.596232218E1	-6.850466132E-3	1.053747535E-2	2.618217468E-2	2.904261600E-2
2.597031976E1	-1.167459786E-2	5.786627531E-3	2.378559113E-2	2.712076029E-2
2.597831941E1	-4.442751408E-3	3.343909979E-3	3.336334229E-2	3.382354775E-2
2.598631956E1	-6.884880364E-3	5.929678679E-3	3.575420380E-2	3.689072724E-2
2.599432234E1	-6.884880364E-3	1.093357801E-3	2.617740631E-2	2.708973256E-2
2.600232191E1	-7.028616965E-3	3.439694643E-3	2.618122101E-2	2.732561599E-2
2.601032183E1	1.539662480E-4	1.311224699E-2	3.814983368E-2	4.034060655E-2
2.601832054E1	2.548165619E-3	8.275955915E-3	2.618026733E-2	2.757518798E-2
2.602632226E1	-4.635788500E-3	1.790127158E-2	2.378463745E-2	3.012731382E-2
2.603432410E1	-9.377636015E-3	3.536641598E-3	3.575420380E-2	3.713234412E-2
2.604232394E1	-7.029980421E-3	6.026089191E-3	3.814601898E-2	3.925370224E-2
2.605032382E1	-1.180214435E-2	1.079851389E-2	2.857017517E-2	3.274375395E-2
2.605832425E1	-6.945975125E-3	1.087263227E-2	3.814411163E-2	4.026703311E-2
2.606632620E1	-4.632592201E-3	1.324981451E-2	3.575134277E-2	3.840803308E-2
2.607432921E1	-1.189668477E-2	-3.713309765E-3	2.618122101E-2	2.899613959E-2
2.608232804E1	-9.482808411E-3	1.312375069E-2	2.139091492E-2	2.682774177E-2
2.609032722E1	1.405552030E-4	1.201242208E-3	2.617740631E-2	2.620533037E-2
2.609832866E1	-1.664733142E-2	3.629118204E-3	2.378177643E-2	2.925537613E-2
2.610633085E1	-4.759259522E-3	1.300439239E-2	2.378845215E-2	2.752553774E-2
2.611433187E1	-1.684464514E-2	1.063665748E-2	1.900100708E-2	2.753032550E-2
2.612232964E1	-9.734258056E-3	5.926579237E-3	2.378749847E-2	2.637660336E-2
2.613032816E1	-1.206189394E-2	-3.804236650E-3	2.139759064E-2	2.485595275E-2
2.613832687E1	-7.344342768E-3	1.067399979E-3	3.097343445E-2	3.185015471E-2
2.614632769E1	-7.326707244E-3	5.990177393E-3	4.054546356E-2	4.163529128E-2
2.615432562E1	-9.746849537E-3	1.081350446E-2	1.420879364E-2	2.034263432E-2
2.616232757E1	-1.933829486E-2	1.084303856E-2	4.054450989E-2	4.621037130E-2
2.617033101E1	-1.213032007E-2	8.481830359E-3	2.138900757E-2	2.601106988E-2
2.617833156E1	2.158828080E-3	-9.147524834E-4	2.856826782E-2	2.866431993E-2
2.618633351E1	-7.494434714E-3	8.745700121E-3	2.617263794E-2	2.859476873E-2
2.619433644E1	-5.084671080E-3	1.108121872E-2	2.138614655E-2	2.461736282E-2
2.620233863E1	2.163305879E-3	1.101675630E-2	2.856922150E-2	3.069607839E-2
2.621033933E1	-1.802667975E-4	1.096764207E-2	4.532909393E-2	4.663741444E-2
2.621833761E1	-1.706926525E-2	1.090553403E-2	2.617931366E-2	3.310055819E-2
2.622633624E1	-1.465481520E-2	8.541703224E-3	2.378273010E-2	2.921202755E-2
2.623433433E1	-1.223718375E-2	1.331001520E-2	3.575515747E-2	4.006665018E-2
2.624233035E1	-1.216309518E-2	3.664672375E-3	3.096771240E-2	3.347192733E-2
2.625033097E1	-7.300049067E-3	1.082500815E-2	2.857303619E-2	3.141480408E-2
2.625833238E1	-7.367238402E-3	1.089644432E-2	1.181221008E-2	1.767871623E-2
2.626633347E1	-1.461689919E-2	6.086081266E-3	2.857303619E-2	3.266668830E-2
2.627433343E1	-7.367931306E-3	-1.061648130E-3	1.660060883E-2	1.819323286E-2
2.628233398E1	-4.993692040E-3	8.446633816E-3	2.617931366E-2	2.795780833E-2
2.629033210E1	-4.876531661E-3	1.326462626E-2	2.617740631E-2	2.974873900E-2
2.629833421E1	-2.513110638E-3	5.971223116E-3	2.618026733E-2	2.696993934E-2
2.630633593E1	-2.561032772E-3	3.720760345E-3	2.378273010E-2	2.420787470E-2
2.631433726E1	-4.956580698E-3	8.557677269E-3	4.293441772E-2	4.405866269E-2
2.632234265E1	-7.302865386E-3	6.307154894E-3	1.898860931E-2	2.129974951E-2
2.633034515E1	-1.695293188E-2	3.944128752E-3	2.138328552E-2	2.757177816E-2
2.633834675E1	-1.458559930E-2	8.622318506E-3	2.377986908E-2	2.919873725E-2
2.634634820E1	-7.390804589E-3	1.431703568E-3	2.617454529E-2	2.723564922E-2
2.635434886E1	-1.225754619E-2	6.210029125E-3	3.575229645E-2	3.830193992E-2
2.636235355E1	-7.405869663E-3	8.546024561E-3	2.138805389E-2	2.419360020E-2
2.637035226E1	-9.926758707E-3	3.747463226E-3	1.899528503E-2	2.175786921E-2
2.637835031E1	-9.957797825E-3	-1.048952341E-3	1.420783997E-2	1.738162119E-2
2.638635113E1	6.608672440E-3	8.528381586E-3	2.857589722E-2	3.054488084E-2
2.639435179E1	-1.735437661E-2	6.167054176E-3	1.899719238E-2	2.645940784E-2
2.640235531E1	-1.508199424E-2	1.079916954E-2	3.336906433E-2	3.817830624E-2
2.641035952E1	-1.027327776E-2	1.212447882E-3	3.336906433E-2	3.493572269E-2
2.641836343E1	-5.360871553E-3	8.522897959E-3	2.378749847E-2	2.583067589E-2
2.642636558E1	-5.241140723E-3	1.334199309E-2	3.575611115E-2	3.852243269E-2
2.643436484E1	-1.474469155E-2	1.403957605E-3	2.138900757E-2	2.601666140E-2
2.644236820E1	-5.201064050E-3	8.672893047E-3	2.856922150E-2	3.030627918E-2
2.645036808E1	-1.236160845E-2	3.823786974E-3	1.899433136E-2	2.298293571E-2
2.645836804E1	-1.013207436E-2	6.155014038E-3	2.618122101E-2	2.874020637E-2
2.646637023E1	-1.968000084E-2	1.346427202E-2	1.899337769E-2	3.048503650E-2
2.647437288E1	-1.476277411E-2	3.869891167E-3	2.617549896E-2	3.029970797E-2
2.648237378E1	-1.004320383E-2	8.691251278E-3	2.856922150E-2	3.150562186E-2
2.649037285E1	-1.245807111E-2	6.234675646E-3	2.378273010E-2	2.756252832E-2
2.649837105E1	-1.476656646E-2	6.262809038E-3	1.181030273E-2	1.991877287E-2
2.650636847E1	-7.499255240E-3	1.102954149E-2	3.335762024E-2	3.592520623E-2
2.651436210E1	-2.729736269E-3	1.115208864E-2	1.659584045E-2	2.018024929E-2
2.652235980E1	-5.096115172E-3	1.112931967E-2	3.096103668E-2	3.329291124E-2
2.653035761E1	-9.952984750E-3	3.927320242E-3	2.856826782E-2	3.050625634E-2
2.653835503E1	-7.535435259E-3	8.793652058E-3	3.096008301E-2	3.305507285E-2
2.654635589E1	-5.264237523E-3	1.452773809E-3	2.378273010E-2	2.440165977E-2
2.655435667E1	-7.677830756E-3	1.560404897E-2	3.336620331E-2	3.762630665E-2
2.656235937E1	-1.248499006E-2	1.562812924E-2	3.815364838E-2	4.307916300E-2
2.657035960E1	-2.701453865E-3	1.203566790E-3	4.054832458E-2	4.065603341E-2
2.657835886E1	-1.714382321E-2	3.632903099E-3	3.336429596E-2	3.768666746E-2
2.658635878E1	-5.147255957E-3	6.057858467E-3	4.772853851E-2	4.838600295E-2
2.659436230E1	-9.961880744E-3	3.698080778E-3	1.660346985E-2	1.971268831E-2
2.660236617E1	-9.842924774E-3	3.588676453E-3	1.421070099E-2	1.765519157E-2
2.661036722E1	-2.686306834E-3	1.070803404E-2	3.576087952E-2	3.742617722E-2
2.661836698E1	-1.224244386E-2	8.395016193E-3	2.857589722E-2	3.220148491E-2
2.662636390E1	-1.756399870E-4	-1.277565956E-3	2.857685089E-2	2.860593349E-2
2.663435933E1	-1.925688982E-2	8.333086967E-3	3.096961975E-2	3.740836125E-2
2.664235425E1	-2.432830632E-3	1.555034518E-2	3.336143494E-2	3.688790101E-2
2.665035007E1	-4.712320864E-3	8.352637291E-3	2.857208252E-2	3.013862003E-2
2.665834616E1	-7.153049111E-3	1.025825739E-3	1.421165466E-2	1.594332331E-2
2.666634167E1	-7.091581821E-3	1.782023907E-2	2.618217468E-2	3.245547295E-2
2.667433679E1	-7.128097117E-3	1.062631607E-2	1.421070099E-2	1.912256218E-2
2.668233167E1	-1.433749497E-2	1.055982709E-2	2.857875824E-2	3.367223088E-2
2.669032882E1	-2.447172999E-3	1.040104032E-2	2.379512787E-2	2.608406421E-2
2.669833113E1	-1.205154508E-2	3.248929977E-3	2.618980408E-2	2.901208580E-2
2.670633296E1	-7.337808609E-3	1.524740458E-2	3.576660156E-2	3.956736747E-2
2.671433495E1	-2.627767622E-3	3.307670355E-3	3.816032410E-2	3.839343930E-2
2.672233312E1	-1.712130755E-2	-1.299709082E-3	2.618598938E-2	3.131348680E-2
2.673033081E1	-1.451924443E-2	1.085191965E-3	2.857780457E-2	3.207299509E-2
2.673832890E1	-2.627007663E-3	8.352696896E-3	3.097057343E-2	3.218454805E-2
2.674632585E1	-1.935938746E-2	5.943477154E-3	2.378749847E-2	3.124029269E-2
2.675432160E1	-7.317282259E-3	5.930155516E-3	3.097057343E-2	3.237106397E-2
2.676231796E1	-4.858702421E-3	1.132875681E-3	2.618217468E-2	2.665326749E-2
2.677031448E1	-2.546213567E-3	8.307158947E-3	2.618312836E-2	2.758710394E-2
2.677831421E1	-2.495639026E-3	5.768150091E-3	1.660919189E-2	1.775851979E-2
2.678631214E1	-5.353242159E-5	1.060441136E-2	2.378940582E-2	2.604596390E-2
2.679431031E1	-5.647540092E-6	1.060444117E-2	2.378940582E-2	2.604592163E-2
2.680230929E1	-1.205549389E-2	1.297983527E-2	1.900196075E-2	2.597855980E-2
2.681030816E1	-7.203824818E-3	1.540341973E-2	2.857685089E-2	3.325352370E-2
2.681830679E1	-1.436477900E-2	1.068720222E-2	1.899909973E-2	2.610610958E-2
2.682630222E1	-9.459711611E-3	1.296311617E-2	1.900005341E-2	2.487027451E-2
2.683429902E1	-2.166859806E-3	3.321051598E-3	1.421260834E-2	1.475543632E-2
2.684229339E1	2.752318978E-4	5.667358637E-3	2.139663696E-2	2.213618711E-2
2.685029261E1	-1.647604257E-2	-1.474261284E-3	2.857685089E-2	3.301923427E-2
2.685829335E1	-9.325265884E-3	5.552589893E-3	1.182270050E-2	1.604892786E-2
2.686629366E1	-9.316630661E-3	5.402684212E-3	1.900959015E-2	2.184841233E-2
2.687428999E1	-6.856746972E-3	7.830888033E-3	3.337287903E-2	3.495835867E-2
2.688229027E1	3.737509251E-4	1.041665673E-2	3.097248077E-2	3.267936646E-2
2.689029046E1	-9.203054011E-3	5.724102259E-3	2.378654480E-2	2.613926669E-2
2.689829101E1	2.625584602E-3	1.534816623E-2	3.097057343E-2	3.466462634E-2
2.690628933E1	-4.603557289E-3	3.376603127E-3	1.899909973E-2	1.983834618E-2
2.691428456E1	-9.417511523E-3	1.546660066E-2	2.139091492E-2	2.802635367E-2
2.692227745E1	-4.612721503E-3	8.262932301E-3	2.378559113E-2	2.559897645E-2
2.693027292E1	-1.896715164E-2	8.300721645E-3	3.096771240E-2	3.725122861E-2
2.693827160E1	-4.627935588E-3	1.067143679E-2	3.815078735E-2	3.988458257E-2
2.694627312E1	4.902325571E-3	5.834549665E-3	2.857589722E-2	2.957459497E-2
2.695426968E1	-4.722386599E-3	3.392457962E-3	2.857685089E-2	2.916240925E-2
2.696226441E1	-9.645700455E-3	1.291123033E-2	2.379131317E-2	2.873614428E-2
2.697026019E1	-4.987217486E-3	1.045271754E-2	2.379512787E-2	2.646393305E-2
2.697825281E1	-1.220041513E-2	1.522070169E-2	3.097915649E-2	3.660912491E-2
2.698624878E1	-1.452900469E-2	1.036629081E-2	7.039070129E-3	1.918594461E-2
2.699424265E1	-2.182557434E-2	5.507022142E-3	2.380084991E-2	3.275917344E-2
2.700223519E1	-4.995688796E-3	5.631804466E-3	3.337383270E-2	3.421237842E-2
2.701022570E1	-4.977859557E-3	1.030838490E-2	1.901054382E-2	2.219104913E-2
2.701821808E1	-2.399739623E-2	1.013609767E-2	1.422595978E-2	2.968153354E-2
2.702621124E1	-9.650833905E-3	-6.639659405E-3	2.619838715E-2	2.869806894E-2
2.703419851E1	-1.679859310E-2	3.063589334E-3	2.858829498E-2	3.329968348E-2
2.704218960E1	-7.234260440E-3	7.785439491E-3	1.901340485E-2	2.178203746E-2
2.705018120E1	-9.740568697E-3	6.360709667E-4	2.140903473E-2	2.352934408E-2
2.705817449E1	-9.569510818E-3	7.804870605E-3	1.422405243E-2	1.883653922E-2
2.706617210E1	-1.672118157E-2	1.003989577E-2	2.141094208E-2	2.896249059E-2
2.707416706E1	-4.815623164E-3	7.628947496E-3	2.620029449E-2	2.771004327E-2
2.708216218E1	-4.838965833E-3	5.220949650E-3	2.859497070E-2	2.946771547E-2
2.709016066E1	-9.604603052E-3	1.487734914E-2	1.901531219E-2	2.598395688E-2
2.709815898E1	9.090453386E-5	2.889990807E-3	2.619743347E-2	2.635651401E-2
2.710615636E1	-7.170081139E-3	1.010775566E-2	2.859115601E-2	3.116137015E-2
2.711415238E1	-2.464830875E-3	2.963185310E-3	2.859115601E-2	2.884978440E-2
2.712214691E1	-1.211448759E-2	2.853155136E-3	2.859497070E-2	3.118611315E-2
2.713014511E1	-2.394095063E-3	7.785081863E-3	2.619552612E-2	2.743254964E-2
2.713814160E1	-1.200067252E-2	1.739394665E-2	3.337764740E-2	3.950484612E-2
2.714614140E1	-4.753991961E-3	3.110498190E-3	1.661586761E-2	1.756025897E-2
2.715413730E1	-1.196600497E-2	3.192961216E-3	1.900672913E-2	2.268559076E-2
2.716213296E1	-1.204065979E-2	1.265767217E-2	1.661682129E-2	2.411043140E-2
2.717012945E1	-2.348847687E-3	1.268711686E-2	1.182651520E-2	1.750275640E-2
2.717812370E1	-9.562596679E-3	5.489289761E-3	3.337478638E-2	3.514899605E-2
2.718611874E1	-9.685508907E-3	1.030674577E-2	2.379894257E-2	2.768443170E-2
2.719411589E1	-4.929125309E-3	7.802546024E-3	2.140903473E-2	2.331357478E-2
2.720211327E1	-1.223496348E-2	3.046840429E-3	2.380275726E-2	2.693601346E-2
2.721010855E1	-1.001509279E-2	1.270473003E-2	2.619743347E-2	3.078989720E-2
2.721810574E1	1.971535385E-3	1.029404998E-2	2.619743347E-2	2.821630623E-2
2.722610472E1	-5.195133388E-3	1.022997499E-2	1.901626587E-2	2.220946120E-2
2.723410136E1	-7.666133344E-3	1.269933581E-2	1.662158966E-2	2.227823991E-2
2.724210027E1	-7.652789354E-3	7.152557373E-4	2.380371094E-2	2.501386476E-2
2.725009691E1	-1.247163117E-2	1.037135720E-2	1.901340485E-2	2.499232278E-2
2.725809038E1	-7.621124387E-3	9.261071682E-4	2.619171143E-2	2.729367983E-2
2.726608804E1	-1.004729420E-2	1.283499599E-2	1.661682129E-2	2.327668345E-2
2.727408597E1	-1.251366735E-2	5.633026361E-3	1.422405243E-2	1.976477989E-2
2.728208410E1	-7.554449141E-3	8.149117231E-3	1.900672913E-2	2.201666563E-2
2.729008171E1	4.381790757E-3	5.885332823E-3	3.097438812E-2	3.183158733E-2
2.729807687E1	-7.577955723E-3	8.315980434E-3	2.379035950E-2	2.631657555E-2
2.730607292E1	-1.240076125E-2	1.069724560E-2	2.379131317E-2	2.888315297E-2
2.731407163E1	-1.237891614E-2	8.331298828E-3	2.139663696E-2	2.608570832E-2
2.732207198E1	-2.735674381E-3	3.525674343E-3	3.097343445E-2	3.129325703E-2
2.733007230E1	-7.550068200E-3	3.508031368E-3	1.660919189E-2	1.857888773E-2
2.733807019E1	-7.526852190E-3	1.076620817E-2	2.857685089E-2	3.145156831E-2
2.734606968E1	-1.249355078E-2	6.062448025E-3	2.378845215E-2	2.754510016E-2
2.735406706E1	-1.022151113E-2	1.078513265E-2	2.618598938E-2	3.010821177E-2
2.736206749E1	-1.254142821E-2	1.333832741E-3	1.660537720E-2	2.085198032E-2
2.737006507E1	-1.270602643E-2	6.152868271E-3	2.378845215E-2	2.766209232E-2
2.737806222E1	-3.160938621E-3	3.700882196E-3	1.900196075E-2	1.961536578E-2
2.738605898E1	-3.050193191E-3	8.478105068E-3	2.378940582E-2	2.543850965E-2
2.739405503E1	-1.260139048E-2	1.559326053E-2	3.576278687E-2	4.099904560E-2
2.740205331E1	-3.010749817E-3	3.467977047E-3	9.429931641E-3	1.048880784E-2
2.741004757E1	-7.633887231E-3	1.312065125E-2	2.857971191E-2	3.236089703E-2
2.741804132E1	-1.011011004E-2	1.076158881E-2	2.379035950E-2	2.800013078E-2
2.742603749E1	-1.482622325E-2	8.490145206E-3	3.097057343E-2	3.537055103E-2
2.743403480E1	-2.885557711E-3	-1.005232334E-3	2.378463745E-2	2.398011497E-2
2.744203187E1	-2.773776650E-3	8.509457111E-3	2.139091492E-2	2.318784031E-2
2.745003101E1	-1.223778725E-2	1.337844133E-2	2.617645264E-2	3.184262555E-2
2.745803167E1	-1.217182726E-2	8.621990681E-3	2.856826782E-2	3.222790760E-2
2.746602968E1	-7.365323603E-3	1.521289349E-3	2.856540680E-2	2.953886895E-2
2.747402663E1	-1.926693320E-2	1.113006473E-2	2.138137817E-2	3.085865176E-2
2.748202347E1	-1.703099161E-2	1.594147086E-2	2.138328552E-2	3.164537989E-2
2.749002285E1	4.678174853E-3	-3.178387880E-3	1.898479462E-2	1.980933861E-2
2.749802160E1	-7.218904793E-3	1.360583305E-2	2.856063843E-2	3.244905772E-2
2.750601870E1	-9.492546320E-3	4.104405642E-3	2.376842499E-2	2.592089134E-2
2.751401558E1	-1.660069823E-2	1.131445169E-2	2.616119385E-2	3.298496722E-2
2.752201394E1	1.336410642E-4	6.601154804E-3	3.094863892E-2	3.164508422E-2
2.753000886E1	5.346536636E-5	4.288077354E-3	2.615833282E-2	2.650752425E-2
2.753800589E1	1.040324569E-4	4.239052534E-3	2.137088776E-2	2.178750175E-2
2.754599898E1	-2.387292683E-3	1.621064544E-2	3.094959259E-2	3.501944422E-2
2.755399542E1	-2.569563687E-3	1.370748878E-2	1.658916473E-2	2.167252391E-2
2.756199042E1	-1.218383014E-2	8.905112743E-3	2.377223969E-2	2.815787864E-2
2.756998460E1	-1.211906970E-2	4.051715136E-3	3.334999084E-2	3.571428475E-2
2.757798120E1	-1.449361444E-2	1.360845566E-2	3.095626831E-2	3.679056227E-2
2.758597691E1	-1.566708088E-4	1.827749610E-2	3.335380554E-2	3.803377122E-2
2.759397054E1	-2.440914512E-3	8.681297302E-3	2.856445312E-2	2.995414777E-2
2.760196410E1	9.909272194E-6	8.713930845E-3	1.180362701E-2	1.467168360E-2
2.760995972E1	-9.594142437E-3	1.352065802E-2	3.095817566E-2	3.511786443E-2
2.761795761E1	-1.201356947E-2	8.656352758E-3	2.856540680E-2	3.217515750E-2
2.762595226E1	-1.692271233E-2	1.112192869E-2	1.898765564E-2	2.775980110E-2
2.763394765E1	-2.408474684E-4	1.349121332E-2	2.377796173E-2	2.733975692E-2
2.764194480E1	-5.108445883E-3	3.895193338E-3	1.659774780E-2	1.779758362E-2
2.764994019E1	-9.973682463E-3	1.359131932E-2	3.335380554E-2	3.737211055E-2
2.765793624E1	-1.239668578E-2	-6.011426449E-4	2.137851715E-2	2.472003613E-2
2.766593128E1	-9.979583323E-3	6.608754396E-3	1.898288727E-2	2.244142881E-2
2.767392613E1	-2.778001130E-3	4.101872444E-3	2.138042450E-2	2.194687221E-2
2.768192234E1	9.239524603E-3	1.708239317E-3	2.137947083E-2	2.335312975E-2
2.768992027E1	-3.864914179E-4	1.372772455E-2	2.856159210E-2	3.169170775E-2
2.769791800E1	-1.001390070E-2	6.689965725E-3	2.376937866E-2	2.664614814E-2
2.770591488E1	-1.249015331E-2	1.136794686E-2	2.377319336E-2	2.916159920E-2
2.771391249E1	-1.721461117E-2	8.957684040E-3	2.377319336E-2	3.068790745E-2
2.772190906E1	-1.006174088E-2	1.124015450E-2	1.659488678E-2	2.242699200E-2
2.772990660E1	-1.257579029E-2	6.432175636E-3	2.856731415E-2	3.186871228E-2
2.773790433E1	1.810133457E-3	8.853375912E-3	2.377796173E-2	2.543718365E-2
2.774590109E1	-5.358323455E-3	8.934915066E-3	2.616977692E-2	2.816738471E-2
2.775389515E1	-9.990051389E-3	8.873611689E-3	2.377510071E-2	2.727265159E-2
2.776188820E1	-5.090430379E-3	6.608188152E-3	2.377033234E-2	2.519145354E-2
2.776988128E1	-5.169942975E-3	1.616728306E-2	2.856063843E-2	3.322377792E-2
2.777787585E1	1.926034689E-3	1.141172647E-2	2.616691589E-2	2.861196600E-2
2.778587163E1	-1.022033393E-2	9.139746428E-3	3.574180603E-2	3.828141702E-2
2.779386667E1	-1.493994147E-2	9.069383144E-3	3.813648224E-2	4.195052847E-2
2.780186218E1	-2.951890230E-3	6.656378508E-3	2.616691589E-2	2.716115826E-2
2.780985800E1	-2.981103957E-3	1.151967049E-2	1.898193359E-2	2.240320495E-2
2.781785445E1	-2.967327833E-3	2.117279172E-2	2.855682373E-2	3.567329989E-2
2.782585144E1	-2.900868654E-3	9.220510721E-3	1.418972015E-2	1.716918795E-2
2.783384413E1	-1.231675595E-2	1.158764958E-2	2.376556396E-2	2.916810125E-2
2.784183574E1	-1.703786850E-2	4.381209612E-3	4.052543640E-2	4.417912353E-2
2.784982886E1	-2.195835114E-4	1.384544373E-2	1.897907257E-2	2.349361029E-2
2.785782355E1	-9.878389537E-3	6.596773863E-3	1.898193359E-2	2.239227117E-2
2.786581644E1	-4.930943251E-3	-5.545914173E-4	9.402275085E-3	1.063130047E-2
2.787380921E1	-1.464183629E-2	6.712555885E-3	2.616214752E-2	3.072295134E-2
2.788180367E1	-7.442981005E-3	1.910269260E-3	2.376747131E-2	2.497878675E-2
2.788979738E1	-7.476955652E-3	1.142665744E-2	3.574085236E-2	3.826070952E-2
2.789779156E1	-5.068965256E-3	1.141208410E-2	3.095245361E-2	3.337640569E-2
2.790578710E1	-5.108870566E-3	1.684546471E-3	2.377414703E-2	2.437515790E-2
2.791378023E1	-2.665437758E-3	6.568133831E-3	2.616500854E-2	2.710816505E-2
2.792177179E1	-5.106166005E-3	6.615400314E-3	2.377033234E-2	2.519653055E-2
2.792976648E1	-7.594712079E-3	-5.677938461E-4	2.616691589E-2	2.725269764E-2
2.793776324E1	-4.107505083E-4	-3.010451794E-3	1.898479462E-2	1.922638714E-2
2.794576077E1	-5.106091499E-3	1.619222760E-2	3.813552856E-2	4.174420851E-2
2.795375644E1	-9.988918900E-3	4.172742367E-3	2.377319336E-2	2.612192570E-2
2.796175124E1	4.376292229E-3	4.268497229E-3	7.011413574E-3	9.302253629E-3
2.796974394E1	-7.546842098E-3	9.056895971E-3	2.137565613E-2	2.441108079E-2
2.797773749E1	-9.937040508E-3	1.135355234E-2	2.137851715E-2	2.616656111E-2
2.798573144E1	-1.003139466E-2	9.102404118E-3	2.855777740E-2	3.160742460E-2
2.799372648E1	-5.244337022E-3	6.708800793E-3	1.898097992E-2	2.080357367E-2
2.800172230E1	-1.495668292E-2	9.095966816E-3	3.574275970E-2	3.979929456E-2
2.800971972E1	-7.704794407E-3	1.142212749E-2	1.180171967E-2	1.814137371E-2
2.801771577E1	-5.197644234E-3	4.128783941E-3	2.377414703E-2	2.468344444E-2
2.802571238E1	-1.475022733E-2	8.850187063E-3	3.574657440E-2	3.967004662E-2
2.803370781E1	-1.472689956E-2	4.093766212E-3	2.377510071E-2	2.826474670E-2
2.804170191E1	4.401840270E-3	1.130375266E-2	3.095626831E-2	3.324818145E-2
2.804969917E1	-5.125783384E-3	1.630574465E-3	2.617073059E-2	2.671777626E-2
2.805769484E1	-1.468758285E-2	1.363629103E-2	3.095817566E-2	3.687929179E-2
2.806569124E1	-9.882986546E-3	-6.926953793E-4	2.616786957E-2	2.798054052E-2
2.807368816E1	-1.460095495E-2	-6.567537785E-4	3.095531464E-2	3.423230514E-2
2.808169058E1	-7.538765669E-3	1.125261188E-2	3.335189819E-2	3.599726899E-2
2.808969210E1	-2.202306688E-2	1.616835594E-3	1.898956299E-2	2.912444222E-2
2.809769031E1	-1.241872460E-2	1.601389050E-2	1.420021057E-2	2.474500737E-2
2.810568839E1	-2.439798415E-2	6.417840719E-3	2.856540680E-2	3.811079605E-2
2.811368527E1	-1.229622215E-2	-3.172338009E-3	3.335380554E-2	3.568945435E-2
2.812168175E1	-2.690091729E-3	6.535053253E-3	2.616691589E-2	2.710444617E-2
2.812968140E1	-5.087852478E-4	4.223793745E-3	2.616691589E-2	2.651050327E-2
2.813767792E1	-1.250679791E-2	1.383647323E-2	1.659011841E-2	2.496197136E-2
2.814567472E1	-1.252765954E-2	4.149585962E-3	7.016181946E-3	1.494617430E-2
2.815367277E1	-1.244544238E-2	1.370573044E-2	2.377510071E-2	3.013289725E-2
2.816167074E1	-1.729618758E-2	8.993655443E-3	3.574466705E-2	4.071517120E-2
2.816966761E1	-1.017170399E-2	1.131677628E-2	1.420021057E-2	2.081295192E-2
2.817766343E1	-9.897612035E-3	9.043335915E-3	2.376937866E-2	2.728970521E-2
2.818565738E1	-1.220474392E-2	1.858997345E-2	1.658725739E-2	2.774310716E-2
2.819365515E1	-1.221396774E-2	1.128092408E-2	2.377319336E-2	2.901042879E-2
2.820164683E1	-1.695785671E-2	1.847502589E-2	2.616691589E-2	3.624366115E-2
2.820964109E1	-1.465924084E-2	8.766025305E-3	2.856540680E-2	3.328241288E-2
2.821763542E1	-1.222319156E-2	1.342540979E-2	2.377986908E-2	2.991872680E-2
2.822563081E1	-2.192035317E-4	8.513718843E-3	3.335952759E-2	3.442948649E-2
2.823362816E1	-9.620912373E-3	-1.181662083E-3	3.096771240E-2	3.244930649E-2
2.824162617E1	-4.850983620E-3	3.585517406E-3	1.660251617E-2	1.766441396E-2
2.824962492E1	-1.214960217E-2	1.318910718E-2	3.575706482E-2	4.000166329E-2
2.825762363E1	-1.231266558E-2	1.321473718E-2	7.028579712E-3	1.938122662E-2
2.826562136E1	2.028517425E-3	1.797789335E-2	2.378749847E-2	2.988585980E-2
2.827361835E1	-1.005734503E-2	1.555207372E-2	2.618503571E-2	3.207293689E-2
